area_type_Super built-up  Area,area_type_Plot  Area,area_type_Built-up  Area,area_type_Carpet  Area,availability,location_0,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,location_9,location_10,location_11,size,total_sqft,bath,balcony,price
1.0,0.0,0.0,0.0,6,0,0,0,0,1,1,1,1,1,0,0,1,3,1820.0,3.0,2.0,150.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,1580.0,3.0,1.0,73.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,2650.0,3.0,2.0,125.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,1215.0,2.0,1.0,68.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1075.0,2.0,1.0,40.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,3,1400.0,2.0,3.0,78.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,3,1400.0,2.0,1.0,55.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,845.0,2.0,1.0,30.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,2600.0,4.0,3.0,40.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,3854.5,6.0,0.0,385.5
1.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0,0,1,0,2,800.0,2.0,1.0,85.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1199.0,2.0,1.0,85.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1175.0,2.0,2.0,43.48
0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,3,2400.0,3.0,2.0,270.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,1767.0,3.0,2.0,109.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,1800.0,3.0,1.0,90.0
1.0,0.0,0.0,0.0,8,0,0,0,0,1,0,1,0,0,0,1,0,3,1856.0,3.0,2.0,135.0
0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,3,1200.0,3.0,2.0,140.0
1.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,1,0,0,0,3,1613.0,3.0,0.0,150.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,0,4,6830.0,5.0,2.0,795.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1290.0,2.0,0.0,90.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1375.0,2.0,1.0,78.0
1.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,1,0,1,0,1,2,985.0,2.0,2.0,57.0
0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,1,1,1,4,1200.0,4.0,1.0,200.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,1099.0,2.0,1.0,37.5
1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,1,0,0,1,1,605.0,1.0,0.0,13.31
1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,1,0,1,11,6000.0,12.0,2.0,150.0
0.0,0.0,1.0,0.0,0,0,0,1,1,1,1,1,0,0,1,1,1,7,3600.0,7.0,3.0,160.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1200.0,2.0,1.0,53.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,1000.0,2.0,1.0,45.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1159.0,2.0,3.0,38.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,3692.0,5.0,2.0,340.0
0.0,1.0,0.0,0.0,0,0,0,1,1,1,1,0,1,0,0,1,1,2,600.0,2.0,1.0,80.0
0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1,1,1,4,2400.0,4.0,3.0,600.0
0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,1,1,1,0,1,3,1540.0,2.0,2.0,78.0
0.0,0.0,1.0,0.0,0,0,0,1,1,0,1,0,1,1,0,0,1,3,1503.0,2.0,2.0,93.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1850.0,4.0,2.0,120.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1580.0,3.0,1.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,1190.0,2.0,2.0,39.25
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1200.0,2.0,1.0,61.0
0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,1,7,1000.0,7.0,3.0,250.0
1.0,0.0,0.0,0.0,11,0,0,0,0,1,0,1,0,1,1,0,0,2,850.0,1.0,1.0,19.9
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2180.0,3.0,2.0,285.0
1.0,0.0,0.0,0.0,0,0,0,1,1,1,0,1,0,0,0,1,1,3,2500.0,2.0,1.0,60.0
0.0,1.0,0.0,0.0,12,0,0,0,1,1,0,0,0,1,0,0,0,3,1200.0,3.0,1.0,56.12
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,1,3,1500.0,2.0,2.0,52.0
0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,1,1,0,5,1200.0,3.0,2.0,180.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1880.0,3.0,3.0,120.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1150.0,2.0,2.0,45.0
0.0,1.0,0.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,1,4,4408.0,4.0,2.0,344.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,924.0,2.0,2.0,35.11
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,7800.0,6.0,2.0,385.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,1,6,600.0,6.0,3.0,100.0
0.0,1.0,0.0,0.0,2,0,0,1,0,1,0,1,1,1,1,1,0,4,750.0,4.0,1.0,95.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,1,1,0,0,1,1,0,3,1962.0,3.0,2.0,175.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,5,1200.0,4.0,3.0,240.0
1.0,0.0,0.0,0.0,11,0,0,0,1,0,1,0,0,1,0,1,0,3,1765.0,3.0,2.0,77.27
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1174.0,2.0,1.0,29.35
1.0,0.0,0.0,0.0,6,0,0,0,0,1,1,0,1,0,0,1,0,3,1894.0,3.0,1.0,115.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,960.0,2.0,2.0,138.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,1,0,3,1760.0,3.0,2.0,142.0
0.0,0.0,1.0,0.0,0,0,0,1,1,0,0,1,1,0,1,0,0,3,1768.0,3.0,3.0,95.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1790.0,3.0,0.0,97.0
0.0,1.0,0.0,0.0,7,0,0,1,0,0,0,0,0,0,0,0,1,4,3500.0,5.0,1.0,800.0
0.0,1.0,0.0,0.0,12,0,0,0,0,0,0,0,0,0,1,1,0,2,1200.0,2.0,1.0,45.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,2540.0,4.0,0.0,160.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,1,0,0,1,2,1137.0,2.0,1.0,53.4
1.0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,0,1,1,0,0,4,3181.0,2.0,2.0,229.0
0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,1,1,1,7,1200.0,6.0,2.0,115.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1568.0,2.0,2.0,100.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,4920.0,4.0,0.0,393.5
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,1308.0,2.0,1.0,60.0
1.0,0.0,0.0,0.0,8,0,1,0,0,0,0,1,1,1,0,0,0,4,3060.0,4.0,2.0,350.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1200.0,2.0,1.0,41.0
1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,800.0,1.0,2.0,32.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,0,0,1,1,530.0,1.0,1.0,13.5
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,873.0,2.0,1.0,40.0
0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,1,1,0,1,0,7,3000.0,6.0,3.0,145.0
0.0,1.0,0.0,0.0,0,0,0,1,1,1,1,1,0,0,0,1,1,4,1200.0,4.0,1.0,235.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,2,958.0,2.0,1.0,33.53
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2072.0,4.0,2.0,160.0
1.0,0.0,0.0,0.0,12,0,0,0,0,1,0,1,0,0,0,1,0,3,2273.0,3.0,3.0,159.0
0.0,1.0,0.0,0.0,5,0,0,0,1,0,1,0,1,1,1,0,0,3,600.0,3.0,2.0,90.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,760.0,1.0,2.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1090.0,2.0,2.0,43.5
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2072.0,4.0,2.0,155.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,2666.0,3.0,1.0,230.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1550.0,2.0,1.0,89.0
1.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,1,1,0,1,0,2,1251.0,2.0,1.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1070.0,2.0,1.0,53.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1200.0,2.0,2.0,45.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,1435.0,2.0,2.0,60.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,0,3,1400.0,2.0,3.0,45.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,1,1,0,1,1,4,2330.0,3.0,2.0,94.71
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1200.0,2.0,3.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1000.0,2.0,2.0,40.0
1.0,0.0,0.0,0.0,9,0,0,0,0,1,1,0,1,0,0,1,0,3,1655.0,2.0,2.0,62.89
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,3600.0,9.0,3.0,240.0
0.0,1.0,0.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,600.0,1.0,1.0,35.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1175.0,2.0,1.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1155.0,2.0,2.0,40.43
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,1200.0,3.0,2.0,98.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,1149.0,2.0,2.0,65.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,1745.0,2.0,2.0,98.485
0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,0,1,0,1,0,4,3200.0,4.0,2.0,375.0
1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,2,1010.0,2.0,2.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,1718.0,3.0,2.0,119.0
1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,1,0,1,1,2,650.0,1.0,1.0,20.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,1330.0,2.0,2.0,77.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1200.0,2.0,2.0,68.0
1.0,0.0,0.0,0.0,12,0,0,0,0,1,1,0,1,0,0,1,0,3,1693.0,3.0,2.0,89.0
1.0,0.0,0.0,0.0,12,0,0,0,0,1,0,0,0,1,0,0,1,2,1249.0,2.0,1.0,165.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1800.0,4.0,1.0,125.0
0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,900.0,2.0,0.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,2,1020.0,2.0,1.0,46.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,3,1700.0,3.0,2.0,77.0
0.0,0.0,1.0,0.0,6,0,0,0,0,0,1,1,1,1,1,1,1,1,661.0,1.0,1.0,40.0
1.0,0.0,0.0,0.0,9,0,0,0,0,1,1,0,1,0,0,1,0,2,1280.0,2.0,2.0,60.16
0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,1,1,1,0,0,5,1000.0,4.0,2.0,90.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1170.0,2.0,1.0,48.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,933.0,2.0,1.0,58.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1150.0,2.0,0.0,44.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,1,0,1,0,0,4,3633.0,6.0,2.0,550.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1380.0,3.0,3.0,130.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1050.0,2.0,1.0,64.8
1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,1,1,0,1,2,1080.0,2.0,1.0,37.8
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,1303.0,2.0,1.0,90.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1196.0,2.0,2.0,40.54
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1,5,2500.0,3.0,2.0,180.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,1200.0,4.0,1.0,95.0
1.0,0.0,0.0,0.0,5,0,0,0,0,0,0,1,1,0,0,0,1,3,1250.0,3.0,2.0,41.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,1419.0,2.0,3.0,87.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,1200.0,2.0,3.0,49.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1120.0,2.0,2.0,65.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,762.5,1.0,0.0,45.4
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1245.0,2.0,1.0,75.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,1,0,1,1,0,4,3978.0,4.0,3.0,428.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,1093.0,2.0,1.0,34.0
1.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,1,1,0,0,1,2,1025.0,1.0,1.0,26.63
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1345.0,2.0,1.0,97.0
0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,1500.0,2.0,1.0,45.0
1.0,0.0,0.0,0.0,6,0,0,0,0,0,1,1,1,0,1,1,0,2,1180.0,2.0,1.0,86.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,2,1020.0,2.0,1.0,48.45
1.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,1,0,1,0,1,3,1800.0,3.0,3.0,85.0
1.0,0.0,0.0,0.0,8,0,0,0,1,0,0,1,0,1,0,0,0,4,3621.0,4.0,1.0,511.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,0,0,1,1,3,2008.0,3.0,2.0,170.0
1.0,0.0,0.0,0.0,6,0,0,0,0,0,0,1,1,1,0,0,0,3,1240.0,2.0,2.0,39.85
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1020.0,2.0,1.0,55.0
1.0,0.0,0.0,0.0,0,0,0,1,1,1,1,1,0,0,0,1,1,3,2095.0,3.0,2.0,142.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,1362.0,3.0,2.0,62.63
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,694.0,1.0,0.0,30.84
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,2,1404.0,2.0,2.0,70.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1192.0,2.0,3.0,47.0
0.0,1.0,0.0,0.0,0,0,0,1,0,1,1,1,0,1,0,0,0,8,1850.0,12.0,2.0,300.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,1050.0,1.0,0.0,35.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,2,1259.0,2.0,1.0,67.48
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1000.0,2.0,2.0,34.0
1.0,0.0,0.0,0.0,12,0,0,0,1,0,1,1,0,0,1,1,1,2,985.0,2.0,1.0,49.97
0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,850.0,1.0,2.0,60.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1650.0,2.0,1.0,50.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2400.0,3.0,1.0,320.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1900.0,4.0,1.0,180.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,1367.0,2.0,2.0,86.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1210.0,2.0,2.0,81.0
1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1190.0,2.0,1.0,48.6
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1175.0,2.0,2.0,42.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,4,2800.0,4.0,2.0,400.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1140.0,2.0,2.0,40.0
1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,1095.0,2.0,2.0,33.6
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,782.0,1.0,0.0,19.55
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,3,1435.0,2.0,2.0,80.0
1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,1,0,1,0,2,725.0,2.0,2.0,36.0
0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1600.0,2.0,2.0,88.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,0,1,1,5,1200.0,5.0,2.0,160.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,4,3205.0,4.0,2.0,300.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0,0,1,4,720.0,3.0,1.0,95.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,1,3,1674.0,3.0,2.0,90.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,1,1,1,0,1,0,1,4,860.0,4.0,2.0,125.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1243.0,2.0,2.0,46.0
1.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,1,1,1,1,0,3,1703.0,3.0,2.0,130.0
1.0,0.0,0.0,0.0,5,0,0,0,0,1,0,0,0,0,0,0,1,3,1350.0,3.0,1.0,71.55
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1145.0,2.0,1.0,41.21
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,1,1,0,2,1216.0,2.0,1.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1100.0,3.0,1.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2425.0,5.0,1.0,201.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2700.0,4.0,2.0,175.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1196.0,2.0,2.0,40.54
0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1600.0,3.0,3.0,90.0
1.0,0.0,0.0,0.0,10,0,0,0,1,1,1,0,0,1,0,1,0,3,1510.0,3.0,3.0,47.57
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,4,3033.0,4.0,1.0,326.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,1,2,780.0,2.0,1.0,72.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1194.0,2.0,2.0,47.0
0.0,0.0,1.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,1250.0,2.0,2.0,110.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,1480.0,4.0,1.0,169.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,1250.0,4.0,1.0,100.0
0.0,1.0,0.0,0.0,0,0,0,1,1,0,1,1,1,1,1,1,1,4,1350.0,4.0,2.0,160.0
0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,620.0,2.0,0.0,48.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1630.0,3.0,2.0,60.65
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1020.0,2.0,0.0,45.0
1.0,0.0,0.0,0.0,8,0,0,0,1,0,0,1,1,0,1,1,1,3,1410.0,2.0,2.0,53.58
0.0,0.0,0.0,1.0,12,0,0,0,0,0,0,1,0,1,0,1,0,2,1181.7,2.0,1.0,100.0
0.0,1.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,1,0,1,9,1200.0,8.0,3.0,270.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1691.0,3.0,2.0,113.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,1200.0,4.0,0.0,83.0
1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1200.0,2.0,3.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1050.0,2.0,2.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,3,1300.0,3.0,2.0,77.99
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0,0,1,1,0,2,1356.0,2.0,1.0,94.84
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0,0,1,1,0,2,1338.0,2.0,1.0,103.0
1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,500.0,1.0,1.0,20.0
1.0,0.0,0.0,0.0,8,0,0,0,1,0,1,1,1,1,1,1,1,3,1280.0,2.0,1.0,100.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1531.0,3.0,3.0,51.77
1.0,0.0,0.0,0.0,5,0,1,0,0,0,1,0,0,0,0,1,0,4,11000.0,4.0,1.0,1600.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,1,0,1,0,2,620.0,1.0,1.0,23.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,1605.0,2.0,2.0,65.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1917.0,3.0,2.0,110.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1,4,1200.0,3.0,1.0,340.0
1.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,1,1,1,0,1,3,2750.0,3.0,2.0,943.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1400.0,3.0,2.0,55.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,3,2625.0,3.0,3.0,175.0
0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,2,1100.0,2.0,1.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,3,2041.0,3.0,3.0,128.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,2070.0,4.0,2.0,160.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1110.0,3.0,3.0,59.0
0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,1,3,1650.0,3.0,1.0,110.0
0.0,1.0,0.0,0.0,12,0,0,0,0,1,0,0,1,1,1,1,1,4,3565.0,4.0,3.0,255.0
1.0,0.0,0.0,0.0,12,0,0,0,1,0,1,0,0,0,0,1,0,3,1033.0,2.0,2.0,30.47
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1142.0,2.0,2.0,65.0
